,Unnamed: 0,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
4048,5525,2023,Entry-Level,Full-Time,Data Analyst,72500,USD,0,Medium
4049,5526,2023,Senior-Level,Full-Time,Machine Learning Engineer,215000,USD,100,Medium
4050,5527,2023,Senior-Level,Full-Time,Machine Learning Engineer,169850,USD,100,Medium
4051,5530,2023,Senior-Level,Full-Time,Data Scientist,147400,USD,0,Medium
4052,5531,2023,Senior-Level,Full-Time,Data Scientist,107682,USD,0,Medium
4053,5532,2023,Mid-Level,Full-Time,Data Scientist,225300,USD,0,Medium
4054,5533,2023,Mid-Level,Full-Time,Data Scientist,197400,USD,0,Medium
4055,5534,2023,Senior-Level,Full-Time,Analytics Engineer,160000,USD,0,Medium
4056,5535,2023,Senior-Level,Full-Time,Analytics Engineer,136000,USD,0,Medium
4057,5536,2023,Senior-Level,Full-Time,Machine Learning Engineer,204600,USD,0,Medium
4058,5537,2023,Senior-Level,Full-Time,Machine Learning Engineer,126500,USD,0,Medium
4059,5538,2023,Senior-Level,Full-Time,Data Architect,210000,USD,100,Medium
4060,5540,2023,Entry-Level,Full-Time,Data Analyst,86500,USD,0,Large
4061,5541,2023,Entry-Level,Full-Time,Data Analyst,40400,USD,0,Large
4062,5544,2023,Senior-Level,Full-Time,Data Scientist,329700,USD,0,Medium
4063,5545,2023,Senior-Level,Full-Time,Data Scientist,192351,USD,0,Medium
4064,5546,2023,Senior-Level,Full-Time,Data Engineer,280000,USD,0,Medium
4065,5548,2023,Mid-Level,Full-Time,Business Intelligence Analyst,106700,USD,0,Medium
4066,5549,2023,Mid-Level,Full-Time,Business Intelligence Analyst,97000,USD,0,Medium
4067,5550,2023,Senior-Level,Full-Time,Data Analyst,175000,USD,100,Medium
4068,5554,2023,Entry-Level,Full-Time,Data Engineer,88000,USD,0,Medium
4069,5555,2023,Entry-Level,Full-Time,Data Engineer,60000,USD,0,Medium
4070,5556,2023,Senior-Level,Full-Time,Data Management Specialist,123000,USD,0,Medium
4071,5557,2023,Senior-Level,Full-Time,Data Management Specialist,93593,USD,0,Medium
4072,5562,2023,Senior-Level,Full-Time,Machine Learning Engineer,222405,USD,0,Medium
4073,5563,2023,Senior-Level,Full-Time,Machine Learning Engineer,172800,USD,0,Medium
4074,5566,2023,Senior-Level,Full-Time,Data Engineer,205600,USD,0,Large
4075,5567,2023,Senior-Level,Full-Time,Data Engineer,105700,USD,0,Large
4076,5568,2023,Senior-Level,Full-Time,Machine Learning Engineer,263500,USD,100,Medium
4077,5569,2023,Senior-Level,Full-Time,Machine Learning Engineer,189360,USD,100,Medium
4078,5571,2023,Senior-Level,Full-Time,Machine Learning Engineer,124000,USD,0,Medium
4079,5572,2023,Senior-Level,Full-Time,AI Developer,230000,USD,0,Medium
4080,5573,2023,Senior-Level,Full-Time,AI Developer,124000,USD,0,Medium
4081,5574,2023,Senior-Level,Full-Time,Data Engineer,148500,USD,0,Medium
4082,5575,2023,Senior-Level,Full-Time,Data Engineer,82500,USD,0,Medium
4083,5576,2023,Senior-Level,Full-Time,Data Engineer,184800,USD,0,Medium
4084,5578,2023,Senior-Level,Full-Time,Data Architect,310000,USD,100,Medium
4085,5579,2023,Senior-Level,Full-Time,Data Architect,206000,USD,100,Medium
4086,5580,2023,Senior-Level,Full-Time,AI Engineer,372000,USD,0,Medium
4087,5581,2023,Senior-Level,Full-Time,AI Engineer,223000,USD,0,Medium
4088,5582,2023,Senior-Level,Full-Time,Data Scientist,176102,USD,0,Medium
4089,5583,2023,Senior-Level,Full-Time,Data Scientist,125787,USD,0,Medium
4090,5586,2023,Mid-Level,Full-Time,Data Scientist,131000,USD,100,Medium
4091,5588,2023,Mid-Level,Full-Time,Data Engineer,148500,USD,0,Medium
4092,5589,2023,Mid-Level,Full-Time,Data Engineer,82500,USD,0,Medium
4093,5592,2023,Senior-Level,Full-Time,Data Manager,233500,USD,0,Medium
4094,5593,2023,Senior-Level,Full-Time,Data Manager,146000,USD,0,Medium
4095,5598,2023,Senior-Level,Full-Time,AI Architect,305100,USD,100,Medium
4096,5599,2023,Senior-Level,Full-Time,AI Architect,146900,USD,100,Medium
4097,5600,2023,Entry-Level,Full-Time,Business Intelligence Analyst,78800,USD,0,Medium
4098,5601,2023,Entry-Level,Full-Time,Business Intelligence Analyst,44100,USD,0,Medium
4099,5602,2023,Mid-Level,Full-Time,MLOps Engineer,166000,USD,0,Medium
4100,5603,2023,Mid-Level,Full-Time,MLOps Engineer,73100,USD,0,Medium
4101,5605,2023,Senior-Level,Full-Time,Data Scientist,80000,USD,100,Medium
4102,5607,2023,Senior-Level,Full-Time,Analytics Engineer,80000,USD,100,Medium
4103,5612,2023,Senior-Level,Full-Time,Business Intelligence Engineer,202800,USD,0,Large
4104,5613,2023,Senior-Level,Full-Time,Business Intelligence Engineer,104300,USD,0,Large
4105,5614,2023,Executive-Level,Full-Time,Data Science Manager,272400,USD,0,Large
4106,5615,2023,Executive-Level,Full-Time,Data Science Manager,140100,USD,0,Large
4107,5616,2023,Mid-Level,Full-Time,Data Engineer,154000,USD,0,Medium
4108,5617,2023,Mid-Level,Full-Time,Data Engineer,103000,USD,0,Medium
4109,5620,2023,Mid-Level,Full-Time,Business Intelligence Analyst,80750,USD,0,Medium
4110,5621,2023,Mid-Level,Full-Time,Business Intelligence Analyst,48450,USD,0,Medium
4111,5622,2023,Entry-Level,Full-Time,BI Developer,85600,USD,0,Medium
4112,5623,2023,Entry-Level,Full-Time,BI Developer,57000,USD,0,Medium
4113,5624,2023,Senior-Level,Full-Time,Data Engineer,190400,USD,0,Medium
4114,5626,2023,Senior-Level,Full-Time,Data Strategist,119636,USD,100,Medium
4115,5627,2023,Senior-Level,Full-Time,Data Strategist,70374,USD,100,Medium
4116,5628,2023,Senior-Level,Full-Time,Data Engineer,304750,USD,0,Medium
4117,5630,2023,Mid-Level,Full-Time,Data Analyst,98873,USD,0,Medium
4118,5631,2023,Mid-Level,Full-Time,Data Analyst,58161,USD,0,Medium
4119,5632,2023,Senior-Level,Full-Time,Analytics Engineer,138000,USD,0,Medium
4120,5633,2023,Senior-Level,Full-Time,Analytics Engineer,85500,USD,0,Medium
4121,5634,2023,Senior-Level,Full-Time,Data Scientist,307100,USD,0,Medium
4122,5635,2023,Senior-Level,Full-Time,Data Scientist,216800,USD,0,Medium
4123,5636,2023,Senior-Level,Full-Time,Data Scientist,153600,USD,0,Medium
4124,5637,2023,Senior-Level,Full-Time,Data Scientist,106800,USD,0,Medium
4125,5638,2023,Mid-Level,Full-Time,Data Analyst,250000,USD,0,Medium
4126,5641,2023,Senior-Level,Full-Time,Machine Learning Engineer,180000,USD,0,Medium
4127,5642,2023,Executive-Level,Full-Time,Data Engineer,160000,USD,0,Medium
4128,5643,2023,Executive-Level,Full-Time,Data Engineer,130000,USD,0,Medium
4129,5645,2023,Senior-Level,Full-Time,Data Scientist,162000,USD,0,Medium
4130,5648,2023,Senior-Level,Full-Time,Data Analyst,164640,USD,0,Medium
4131,5649,2023,Senior-Level,Full-Time,Data Analyst,131712,USD,0,Medium
4132,5650,2023,Mid-Level,Full-Time,Data Analyst,74800,USD,0,Medium
4133,5651,2023,Mid-Level,Full-Time,Data Analyst,63600,USD,0,Medium
4134,5654,2023,Mid-Level,Full-Time,Machine Learning Engineer,94340,USD,100,Medium
4135,5655,2023,Mid-Level,Full-Time,Machine Learning Engineer,69183,USD,100,Medium
4136,5662,2023,Senior-Level,Full-Time,Data Engineer,253792,USD,0,Medium
4137,5663,2023,Senior-Level,Full-Time,Data Engineer,158620,USD,0,Medium
4138,5664,2023,Senior-Level,Full-Time,Business Intelligence Specialist,259900,USD,0,Medium
4139,5665,2023,Senior-Level,Full-Time,Business Intelligence Specialist,139200,USD,0,Medium
4140,5666,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,120756,USD,100,Medium
4141,5667,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,81762,USD,100,Medium
4142,5668,2023,Senior-Level,Full-Time,Research Scientist,293000,USD,0,Medium
4143,5669,2023,Senior-Level,Full-Time,Research Scientist,185000,USD,0,Medium
4144,5673,2023,Senior-Level,Full-Time,Data Scientist,115500,USD,0,Medium
4145,5676,2023,Mid-Level,Full-Time,Research Analyst,142000,USD,0,Medium
4146,5677,2023,Mid-Level,Full-Time,Research Analyst,102000,USD,0,Medium
4147,5678,2023,Senior-Level,Full-Time,Data Quality Engineer,141600,USD,0,Medium
4148,5679,2023,Senior-Level,Full-Time,Data Quality Engineer,121400,USD,0,Medium
4149,5680,2023,Senior-Level,Full-Time,Data Engineer,240000,USD,0,Medium
4150,5684,2023,Mid-Level,Full-Time,Data Analyst,55000,USD,0,Medium
4151,5685,2023,Mid-Level,Full-Time,Data Analyst,49000,USD,0,Medium
4152,5686,2023,Senior-Level,Full-Time,Data Engineer,135000,USD,100,Medium
4153,5688,2023,Senior-Level,Full-Time,Data Engineer,200000,USD,100,Medium
4154,5689,2023,Senior-Level,Full-Time,Data Engineer,180000,USD,100,Medium
4155,5690,2023,Executive-Level,Full-Time,Director of Data Science,251574,USD,100,Medium
4156,5691,2023,Executive-Level,Full-Time,Director of Data Science,188681,USD,100,Medium
4157,5692,2023,Senior-Level,Full-Time,Data Scientist,168000,USD,100,Medium
4158,5694,2023,Entry-Level,Full-Time,Data Scientist,105000,USD,0,Medium
4159,5698,2023,Senior-Level,Full-Time,Data Engineer,243000,USD,0,Medium
4160,5702,2023,Senior-Level,Full-Time,Business Data Analyst,81762,USD,100,Large
4161,5703,2023,Senior-Level,Full-Time,Business Intelligence Analyst,115600,USD,0,Medium
4162,5704,2023,Senior-Level,Full-Time,Business Intelligence Analyst,79700,USD,0,Medium
4163,5705,2023,Entry-Level,Full-Time,Applied Scientist,281700,USD,0,Medium
4164,5706,2023,Entry-Level,Full-Time,Applied Scientist,141100,USD,0,Medium
4165,5707,2023,Senior-Level,Full-Time,Data Specialist,173100,USD,0,Medium
4166,5708,2023,Senior-Level,Full-Time,Data Specialist,86900,USD,0,Medium
4167,5709,2023,Mid-Level,Full-Time,Machine Learning Engineer,258700,USD,0,Medium
4168,5710,2023,Mid-Level,Full-Time,Machine Learning Engineer,133800,USD,0,Medium
4169,5713,2023,Mid-Level,Full-Time,Machine Learning Engineer,225300,USD,0,Medium
4170,5714,2023,Mid-Level,Full-Time,Machine Learning Engineer,197400,USD,0,Medium
4171,5715,2023,Senior-Level,Full-Time,Data Analyst,157000,USD,100,Medium
4172,5717,2023,Senior-Level,Full-Time,Data Scientist,208000,USD,0,Medium
4173,5718,2023,Senior-Level,Full-Time,Data Scientist,134000,USD,0,Medium
4174,5720,2023,Mid-Level,Full-Time,Data Engineer,65000,USD,0,Medium
4175,5725,2023,Mid-Level,Full-Time,Data Engineer,50315,USD,0,Medium
4176,5727,2023,Mid-Level,Full-Time,Data Engineer,110000,USD,0,Medium
4177,5728,2023,Mid-Level,Full-Time,Data Engineer,73400,USD,0,Medium
4178,5729,2023,Senior-Level,Full-Time,Data Engineer,183414,USD,0,Medium
4179,5732,2023,Senior-Level,Full-Time,Data Engineer,97200,USD,0,Medium
4180,5733,2023,Senior-Level,Full-Time,Machine Learning Engineer,299000,USD,0,Medium
4181,5734,2023,Senior-Level,Full-Time,Machine Learning Engineer,187000,USD,0,Medium
4182,5736,2023,Senior-Level,Full-Time,Machine Learning Engineer,66000,USD,0,Medium
4183,5738,2023,Senior-Level,Full-Time,Machine Learning Engineer,140000,USD,100,Medium
4184,5739,2023,Mid-Level,Full-Time,Data Engineer,170200,USD,0,Medium
4185,5740,2023,Mid-Level,Full-Time,Data Engineer,83900,USD,0,Medium
4186,5742,2023,Senior-Level,Full-Time,Data Engineer,101570,USD,100,Medium
4187,5743,2023,Senior-Level,Full-Time,Data Analyst,177000,USD,100,Medium
4188,5744,2023,Senior-Level,Full-Time,Data Analyst,118000,USD,100,Medium
4189,5745,2023,Senior-Level,Full-Time,Machine Learning Engineer,234500,USD,0,Medium
4190,5746,2023,Senior-Level,Full-Time,Machine Learning Engineer,127000,USD,0,Medium
4191,5747,2023,Senior-Level,Full-Time,ML Engineer,110829,USD,100,Large
4192,5748,2023,Senior-Level,Full-Time,Data Scientist,287500,USD,0,Medium
4193,5749,2023,Senior-Level,Full-Time,Data Scientist,168000,USD,0,Medium
4194,5750,2023,Senior-Level,Full-Time,Data Engineer,155000,USD,0,Medium
4195,5754,2023,Senior-Level,Full-Time,Data Scientist,153000,USD,0,Medium
4196,5755,2023,Senior-Level,Full-Time,Data Scientist,136000,USD,0,Medium
4197,5758,2023,Senior-Level,Full-Time,Machine Learning Engineer,254000,USD,0,Medium
4198,5760,2023,Senior-Level,Full-Time,Data Engineer,214500,USD,0,Medium
4199,5761,2023,Senior-Level,Full-Time,Data Engineer,134500,USD,0,Medium
4200,5762,2023,Senior-Level,Full-Time,Data Scientist,136000,USD,100,Medium
4201,5768,2023,Mid-Level,Full-Time,Data Scientist,143000,USD,100,Medium
4202,5769,2023,Mid-Level,Full-Time,Data Scientist,117000,USD,100,Medium
4203,5776,2023,Mid-Level,Full-Time,Data Scientist,75472,USD,0,Medium
4204,5778,2023,Senior-Level,Full-Time,Research Engineer,370000,USD,0,Medium
4205,5779,2023,Senior-Level,Full-Time,Research Engineer,200000,USD,0,Medium
4206,5780,2023,Senior-Level,Full-Time,Data Scientist,275300,USD,100,Medium
4207,5781,2023,Senior-Level,Full-Time,Data Scientist,183500,USD,100,Medium
4208,5782,2023,Senior-Level,Full-Time,Applied Scientist,230000,USD,100,Medium
4209,5783,2023,Senior-Level,Full-Time,Applied Scientist,196000,USD,100,Medium
4210,5784,2023,Senior-Level,Full-Time,Machine Learning Engineer,253000,USD,100,Medium
4211,5785,2023,Senior-Level,Full-Time,Machine Learning Engineer,172040,USD,100,Medium
4212,5786,2023,Senior-Level,Full-Time,Data Engineer,234000,USD,100,Medium
4213,5787,2023,Senior-Level,Full-Time,Data Engineer,178000,USD,100,Medium
4214,5788,2023,Senior-Level,Full-Time,Data Scientist,164000,USD,100,Medium
4215,5790,2023,Mid-Level,Full-Time,Business Intelligence Specialist,109238,USD,0,Medium
4216,5791,2023,Mid-Level,Full-Time,Business Intelligence Specialist,68274,USD,0,Medium
4217,5792,2023,Mid-Level,Full-Time,Data Engineer,57070,USD,100,Medium
4218,5793,2023,Mid-Level,Full-Time,Data Engineer,51686,USD,100,Medium
4219,5794,2023,Entry-Level,Full-Time,Data Analyst,80800,USD,0,Medium
4220,5795,2023,Entry-Level,Full-Time,Data Analyst,53800,USD,0,Medium
4221,5796,2023,Senior-Level,Full-Time,Data Engineer,258900,USD,100,Medium
4222,5797,2023,Senior-Level,Full-Time,Data Engineer,176080,USD,100,Medium
4223,5801,2023,Mid-Level,Full-Time,Business Intelligence Analyst,110000,USD,100,Medium
4224,5802,2023,Senior-Level,Full-Time,Machine Learning Engineer,309000,USD,0,Medium
4225,5806,2023,Mid-Level,Full-Time,Data Quality Analyst,65000,USD,100,Medium
4226,5807,2023,Mid-Level,Full-Time,Data Quality Analyst,60000,USD,100,Medium
4227,5808,2023,Senior-Level,Full-Time,Data Engineer,132100,USD,0,Medium
4228,5809,2023,Senior-Level,Full-Time,Data Engineer,68400,USD,0,Medium
4229,5812,2023,Senior-Level,Full-Time,Business Intelligence Engineer,160000,USD,100,Medium
4230,5813,2023,Senior-Level,Full-Time,Business Intelligence Engineer,140000,USD,100,Medium
4231,5815,2023,Mid-Level,Full-Time,Data Analyst,62500,USD,100,Medium
4232,5816,2023,Senior-Level,Full-Time,Data Analyst,142000,USD,0,Medium
4233,5817,2023,Senior-Level,Full-Time,Data Analyst,128000,USD,0,Medium
4234,5820,2023,Senior-Level,Full-Time,Data Scientist,155000,USD,0,Medium
4235,5821,2023,Senior-Level,Full-Time,Data Scientist,139500,USD,0,Medium
4236,5825,2023,Senior-Level,Full-Time,Machine Learning Engineer,129000,USD,0,Medium
4237,5826,2023,Senior-Level,Full-Time,Data Engineer,259000,USD,0,Medium
4238,5827,2023,Senior-Level,Full-Time,Data Engineer,138750,USD,0,Medium
4239,5830,2023,Senior-Level,Full-Time,Research Engineer,155000,USD,0,Medium
4240,5831,2023,Senior-Level,Full-Time,Research Engineer,130000,USD,0,Medium
4241,5834,2023,Senior-Level,Full-Time,Applied Scientist,215000,USD,0,Medium
4242,5835,2023,Senior-Level,Full-Time,Applied Scientist,182750,USD,0,Medium
4243,5838,2023,Senior-Level,Full-Time,Data Scientist,207000,USD,100,Medium
4244,5839,2023,Senior-Level,Full-Time,Data Scientist,141000,USD,100,Medium
4245,5844,2023,Entry-Level,Full-Time,Machine Learning Engineer,36000,USD,100,Medium
4246,5845,2023,Mid-Level,Full-Time,Research Engineer,300000,USD,0,Medium
4247,5849,2023,Mid-Level,Full-Time,Data Analyst,116700,USD,0,Medium
4248,5850,2023,Mid-Level,Full-Time,Data Analyst,93400,USD,0,Medium
4249,5851,2023,Entry-Level,Full-Time,Data Analyst,80000,USD,0,Medium
4250,5853,2023,Mid-Level,Full-Time,Applied Scientist,179000,USD,0,Medium
4251,5854,2023,Mid-Level,Full-Time,Applied Scientist,176490,USD,0,Medium
4252,5855,2023,Senior-Level,Full-Time,Data Scientist,195000,USD,0,Medium
4253,5856,2023,Senior-Level,Full-Time,Data Scientist,143750,USD,0,Medium
4254,5857,2023,Mid-Level,Full-Time,Data Scientist,180000,USD,0,Medium
4255,5859,2023,Senior-Level,Full-Time,Data Scientist,199000,USD,0,Medium
4256,5860,2023,Senior-Level,Full-Time,Data Scientist,196760,USD,0,Medium
4257,5861,2023,Senior-Level,Full-Time,Machine Learning Engineer,90000,USD,0,Medium
4258,5862,2023,Senior-Level,Full-Time,Machine Learning Engineer,70000,USD,0,Medium
4259,5863,2023,Senior-Level,Full-Time,ML Engineer,324000,USD,0,Medium
4260,5864,2023,Senior-Level,Full-Time,ML Engineer,159000,USD,0,Medium
4261,5865,2023,Senior-Level,Full-Time,Data Engineer,222000,USD,0,Medium
4262,5869,2023,Entry-Level,Full-Time,AI Developer,50000,USD,100,Medium
4263,5870,2023,Senior-Level,Full-Time,Machine Learning Engineer,69992,USD,100,Large
4264,5871,2023,Mid-Level,Full-Time,BI Developer,110000,USD,0,Medium
4265,5872,2023,Mid-Level,Full-Time,BI Developer,75000,USD,0,Medium
4266,5873,2023,Mid-Level,Full-Time,Data Analyst,46302,USD,0,Medium
4267,5874,2023,Mid-Level,Full-Time,Data Analyst,38765,USD,0,Medium
4268,5876,2023,Senior-Level,Full-Time,Machine Learning Engineer,80000,USD,0,Medium
4269,5883,2023,Senior-Level,Full-Time,Data Analyst,126500,USD,100,Medium
4270,5885,2023,Entry-Level,Full-Time,AI Programmer,59644,USD,0,Small
4271,5888,2023,Executive-Level,Full-Time,Data Lead,250000,USD,0,Medium
4272,5889,2023,Executive-Level,Full-Time,Data Lead,222000,USD,0,Medium
4273,5893,2023,Senior-Level,Full-Time,Data Analyst,120000,USD,100,Medium
4274,5894,2023,Mid-Level,Full-Time,Decision Scientist,204500,USD,0,Medium
4275,5895,2023,Mid-Level,Full-Time,Decision Scientist,142200,USD,0,Medium
4276,5896,2023,Senior-Level,Full-Time,Data Scientist,297000,USD,0,Medium
4277,5897,2023,Senior-Level,Full-Time,Data Scientist,138000,USD,0,Medium
4278,5898,2023,Mid-Level,Full-Time,Data Analyst,147600,USD,0,Medium
4279,5899,2023,Mid-Level,Full-Time,Data Analyst,106300,USD,0,Medium
4280,5902,2023,Senior-Level,Full-Time,Data Analyst,104876,USD,0,Medium
4281,5903,2023,Senior-Level,Full-Time,Data Analyst,81767,USD,0,Medium
4282,5904,2023,Senior-Level,Full-Time,Data Science Consultant,131250,USD,0,Medium
4283,5905,2023,Senior-Level,Full-Time,Data Science Consultant,128100,USD,0,Medium
4284,5908,2023,Executive-Level,Full-Time,Data Engineer,174500,USD,100,Medium
4285,5909,2023,Executive-Level,Full-Time,Data Engineer,113000,USD,100,Medium
4286,5910,2023,Entry-Level,Full-Time,Financial Data Analyst,56500,USD,50,Large
4287,5911,2023,Senior-Level,Full-Time,AI Engineer,38765,USD,0,Medium
4288,5912,2023,Senior-Level,Full-Time,Data Scientist,227000,USD,100,Medium
4289,5913,2023,Senior-Level,Full-Time,Data Scientist,185000,USD,100,Medium
4290,5914,2023,Mid-Level,Full-Time,Machine Learning Engineer,230000,USD,0,Medium
4291,5915,2023,Mid-Level,Full-Time,Machine Learning Engineer,160000,USD,0,Medium
4292,5918,2023,Senior-Level,Full-Time,Data Engineer,138300,USD,0,Medium
4293,5919,2023,Senior-Level,Full-Time,Data Engineer,110700,USD,0,Medium
4294,5932,2023,Senior-Level,Full-Time,Business Intelligence Analyst,130000,USD,0,Medium
4295,5933,2023,Senior-Level,Full-Time,Business Intelligence Analyst,80000,USD,0,Medium
4296,5940,2023,Senior-Level,Full-Time,Data Engineer,212175,USD,100,Medium
4297,5941,2023,Senior-Level,Full-Time,Data Engineer,156000,USD,100,Medium
4298,5944,2023,Mid-Level,Full-Time,Data Analyst,111151,USD,100,Medium
4299,5945,2023,Mid-Level,Full-Time,Data Analyst,66691,USD,100,Medium
4300,5946,2023,Senior-Level,Full-Time,Data Scientist,190000,USD,0,Medium
4301,5947,2023,Senior-Level,Full-Time,Data Scientist,138700,USD,0,Medium
4302,5948,2023,Senior-Level,Full-Time,Data Analyst,95040,USD,100,Medium
4303,5949,2023,Senior-Level,Full-Time,Data Analyst,59400,USD,100,Medium
4304,5950,2023,Senior-Level,Full-Time,Machine Learning Engineer,197802,USD,100,Medium
4305,5951,2023,Senior-Level,Full-Time,Machine Learning Engineer,156453,USD,100,Medium
4306,5952,2023,Senior-Level,Full-Time,Data Scientist,308000,USD,0,Medium
4307,5953,2023,Senior-Level,Full-Time,Data Scientist,144000,USD,0,Medium
4308,5954,2023,Senior-Level,Full-Time,Data Quality Analyst,172000,USD,0,Medium
4309,5955,2023,Senior-Level,Full-Time,Data Quality Analyst,140000,USD,0,Medium
4310,5956,2023,Mid-Level,Full-Time,Data Engineer,91825,USD,0,Medium
4311,5957,2023,Mid-Level,Full-Time,Data Engineer,74214,USD,0,Medium
4312,5963,2023,Senior-Level,Full-Time,Data Engineer,122400,USD,100,Medium
4313,5964,2023,Mid-Level,Full-Time,Research Analyst,80000,USD,0,Medium
